participant_code,condition_code,condition_name,condition_hz,condition_type,stimulus_type,trialn,png_filename,focal_x_norm,focal_y_norm,detail_raw,detail,r_directionality_raw,r_directionality,theta_directionality_raw,theta_directionality,brightness_raw,brightness,contrast_raw,contrast
GPY7076,5,20 Hz,20.0,EXPERIMENTAL,LIGHT,3,saveTime_2510241355__sessionTime_202510241300__participant_GPY7076__trialN_3__trialT_5__fileType_cropped.png,0.0,0.0,0.04297044,1.9612591,0.21096155,0.29163375,0.34697402,0.4444741,0.7192368,0.7192368,0.40811557,0.40811557
GPY7076,5,20 Hz,20.0,EXPERIMENTAL,LIGHT,3,saveTime_2510241355__sessionTime_202510241300__participant_GPY7076__trialN_3__trialT_5__fileType_uncropped.png,0.0,0.0,0.044437826,2.0282335,0.21187823,0.29290098,0.34672302,0.44415256,0.7099213,0.7099213,0.41278398,0.41278398
HBN3480,5,20 Hz,20.0,EXPERIMENTAL,LIGHT,3,saveTime_2510241355__sessionTime_202510241300__participant_HBN3480__trialN_3__trialT_5__fileType_cropped.png,0.0,0.0,0.0038769706,0.1769529,0.27363664,0.37827596,0.26182476,0.3353978,0.84723336,0.84723336,0.051446732,0.051446732
HBN3480,5,20 Hz,20.0,EXPERIMENTAL,LIGHT,3,saveTime_2510241355__sessionTime_202510241300__participant_HBN3480__trialN_3__trialT_5__fileType_uncropped.png,0.0,0.0,0.0040301364,0.18394369,0.2737186,0.37838924,0.26212725,0.3357853,0.84675586,0.84675586,0.052444477,0.052444477
DIB7205,4,15 Hz,15.0,EXPERIMENTAL,LIGHT,4,saveTime_2510241357__sessionTime_202510241300__participant_DIB7205__trialN_4__trialT_4__fileType_cropped.png,0.0,0.0,0.0073778643,0.33674085,0.18659075,0.2579435,0.67033434,0.858699,0.6558143,0.6558143,0.22336708,0.22336708
DIB7205,4,15 Hz,15.0,EXPERIMENTAL,LIGHT,4,saveTime_2510241357__sessionTime_202510241300__participant_DIB7205__trialN_4__trialT_4__fileType_uncropped.png,0.0,0.0,0.007558639,0.3449918,0.18555455,0.25651106,0.6723439,0.8612733,0.6514093,0.6514093,0.22544852,0.22544852
CSV2035,4,15 Hz,15.0,EXPERIMENTAL,LIGHT,4,saveTime_2510241358__sessionTime_202510241300__participant_CSV2035__trialN_4__trialT_4__fileType_cropped.png,0.0,0.0,0.004029512,0.1839152,0.09332519,0.12901297,0.48688844,0.6237046,0.8714795,0.8714795,0.14546011,0.14546011
CSV2035,4,15 Hz,15.0,EXPERIMENTAL,LIGHT,4,saveTime_2510241358__sessionTime_202510241300__participant_CSV2035__trialN_4__trialT_4__fileType_uncropped.png,0.0,0.0,0.0041444637,0.18916182,0.09291045,0.12843964,0.4885572,0.6258423,0.8689703,0.8689703,0.14683624,0.14683624
DIJ5206,4,15 Hz,15.0,EXPERIMENTAL,LIGHT,4,saveTime_2510241358__sessionTime_202510241300__participant_DIJ5206__trialN_4__trialT_4__fileType_cropped.png,0.0,0.0,0.0026949837,0.123004586,0.48761624,0.67408186,0.17289233,0.22147527,0.34468615,0.34468615,0.1994829,0.1994829
DIJ5206,4,15 Hz,15.0,EXPERIMENTAL,LIGHT,4,saveTime_2510241358__sessionTime_202510241300__participant_DIJ5206__trialN_4__trialT_4__fileType_uncropped.png,0.0,0.0,0.0028093618,0.12822503,0.48754898,0.6739889,0.17291993,0.22151062,0.34966183,0.34966183,0.20217381,0.20217381
NYY4207,4,15 Hz,15.0,EXPERIMENTAL,LIGHT,4,saveTime_2510241358__sessionTime_202510241300__participant_NYY4207__trialN_4__trialT_4__fileType_cropped.png,0.0,0.0,0.0016570477,0.07563105,0.29418394,0.40668058,0.27527896,0.35263264,0.7217389,0.7217389,0.0707151,0.0707151
NYY4207,4,15 Hz,15.0,EXPERIMENTAL,LIGHT,4,saveTime_2510241358__sessionTime_202510241300__participant_NYY4207__trialN_4__trialT_4__fileType_uncropped.png,0.0,0.0,0.0017120726,0.07814251,0.29425517,0.40677905,0.274304,0.35138372,0.7195068,0.7195068,0.071023054,0.071023054
TNJ8639,4,15 Hz,15.0,EXPERIMENTAL,LIGHT,4,saveTime_2510241358__sessionTime_202510241300__participant_TNJ8639__trialN_4__trialT_4__fileType_cropped.png,0.0,0.0,0.023907604,1.0911921,0.33975285,0.46967515,0.23554067,0.30172786,0.84485924,0.84485924,0.3520146,0.3520146
TNJ8639,4,15 Hz,15.0,EXPERIMENTAL,LIGHT,4,saveTime_2510241358__sessionTime_202510241300__participant_TNJ8639__trialN_4__trialT_4__fileType_uncropped.png,0.0,0.0,0.024430906,1.1150767,0.33664444,0.46537808,0.23769648,0.30448946,0.84131074,0.84131074,0.35523832,0.35523832
GPY7076,4,15 Hz,15.0,EXPERIMENTAL,LIGHT,4,saveTime_2510241359__sessionTime_202510241300__participant_GPY7076__trialN_4__trialT_4__fileType_cropped.png,0.0,0.0,0.03172389,1.4479434,0.2536045,0.35058346,0.30137098,0.38605654,0.77100515,0.77100515,0.408567,0.408567
GPY7076,4,15 Hz,15.0,EXPERIMENTAL,LIGHT,4,saveTime_2510241359__sessionTime_202510241300__participant_GPY7076__trialN_4__trialT_4__fileType_uncropped.png,0.0,0.0,0.032038167,1.4622877,0.25748244,0.35594434,0.29823875,0.38204417,0.76958597,0.76958597,0.40938112,0.40938112
HBN3480,4,15 Hz,15.0,EXPERIMENTAL,LIGHT,4,saveTime_2510241359__sessionTime_202510241300__participant_HBN3480__trialN_4__trialT_4__fileType_cropped.png,0.0,0.0,0.01708589,0.77983505,0.28659767,0.39619333,0.26746842,0.34262735,0.86653787,0.86653787,0.17681561,0.17681561
HBN3480,4,15 Hz,15.0,EXPERIMENTAL,LIGHT,4,saveTime_2510241359__sessionTime_202510241300__participant_HBN3480__trialN_4__trialT_4__fileType_uncropped.png,0.0,0.0,0.017802855,0.8125588,0.28687078,0.39657086,0.26724282,0.34233835,0.8640366,0.8640366,0.18010205,0.18010205
DIB7205,3,10 Hz,10.0,EXPERIMENTAL,LIGHT,5,saveTime_2510241400__sessionTime_202510241300__participant_DIB7205__trialN_5__trialT_3__fileType_cropped.png,0.0,0.0,0.0020613873,0.09408595,0.32452878,0.44862938,0.08787635,0.1125697,0.8863044,0.8863044,0.24541087,0.24541087
DIB7205,3,10 Hz,10.0,EXPERIMENTAL,LIGHT,5,saveTime_2510241400__sessionTime_202510241300__participant_DIB7205__trialN_5__trialT_3__fileType_uncropped.png,0.0,0.0,0.0020925032,0.09550614,0.3302204,0.4564975,0.086077794,0.11026575,0.88468355,0.88468355,0.24776044,0.24776044
CSV2035,3,10 Hz,10.0,EXPERIMENTAL,LIGHT,5,saveTime_2510241402__sessionTime_202510241300__participant_CSV2035__trialN_5__trialT_3__fileType_cropped.png,0.0,0.0,0.0004529416,0.020673184,0.52553463,0.72650033,0.07030105,0.09005572,0.6912517,0.6912517,0.19969727,0.19969727
CSV2035,3,10 Hz,10.0,EXPERIMENTAL,LIGHT,5,saveTime_2510241402__sessionTime_202510241300__participant_CSV2035__trialN_5__trialT_3__fileType_uncropped.png,0.0,0.0,0.00046605332,0.02127163,0.52550757,0.72646296,0.07035475,0.09012452,0.6883006,0.6883006,0.20336571,0.20336571
DIJ5206,3,10 Hz,10.0,EXPERIMENTAL,LIGHT,5,saveTime_2510241402__sessionTime_202510241300__participant_DIJ5206__trialN_5__trialT_3__fileType_cropped.png,0.0,0.0,0.0048778052,0.22263303,0.029330365,0.04054637,0.57146055,0.7320416,0.7760457,0.7760457,0.27333492,0.27333492
DIJ5206,3,10 Hz,10.0,EXPERIMENTAL,LIGHT,5,saveTime_2510241402__sessionTime_202510241300__participant_DIJ5206__trialN_5__trialT_3__fileType_uncropped.png,0.0,0.0,0.0050787134,0.2318029,0.029447526,0.04070833,0.57150525,0.7320988,0.77153397,0.77153397,0.27817762,0.27817762
GPY7076,3,10 Hz,10.0,EXPERIMENTAL,LIGHT,5,saveTime_2510241402__sessionTime_202510241300__participant_GPY7076__trialN_5__trialT_3__fileType_cropped.png,0.0,0.0,0.023075232,1.053201,0.33792737,0.4671516,0.27204418,0.3484889,0.70472795,0.70472795,0.44847354,0.44847354
GPY7076,3,10 Hz,10.0,EXPERIMENTAL,LIGHT,5,saveTime_2510241402__sessionTime_202510241300__participant_GPY7076__trialN_5__trialT_3__fileType_uncropped.png,0.0,0.0,0.023190469,1.0584606,0.3443361,0.47601104,0.26715493,0.34222576,0.70150304,0.70150304,0.4498855,0.4498855
NYY4207,3,10 Hz,10.0,EXPERIMENTAL,LIGHT,5,saveTime_2510241402__sessionTime_202510241300__participant_NYY4207__trialN_5__trialT_3__fileType_cropped.png,0.0,0.0,0.0007132518,0.032554276,0.51612324,0.71349,0.1216192,0.15579434,0.8919933,0.8919933,0.111062534,0.111062534
NYY4207,3,10 Hz,10.0,EXPERIMENTAL,LIGHT,5,saveTime_2510241402__sessionTime_202510241300__participant_NYY4207__trialN_5__trialT_3__fileType_uncropped.png,0.0,0.0,0.0007336013,0.033483066,0.51918465,0.7177221,0.11961284,0.15322419,0.8884598,0.8884598,0.11118405,0.11118405
TNJ8639,3,10 Hz,10.0,EXPERIMENTAL,LIGHT,5,saveTime_2510241402__sessionTime_202510241300__participant_TNJ8639__trialN_5__trialT_3__fileType_cropped.png,0.0,0.0,0.0011453073,0.052274175,0.50693357,0.7007862,0.15699278,0.20110792,0.21396229,0.21396229,0.3625313,0.3625313
TNJ8639,3,10 Hz,10.0,EXPERIMENTAL,LIGHT,5,saveTime_2510241402__sessionTime_202510241300__participant_TNJ8639__trialN_5__trialT_3__fileType_uncropped.png,0.0,0.0,0.0011834345,0.054014377,0.5028887,0.69519454,0.15872443,0.20332617,0.22103943,0.22103943,0.36645776,0.36645776
HBN3480,3,10 Hz,10.0,EXPERIMENTAL,LIGHT,5,saveTime_2510241403__sessionTime_202510241300__participant_HBN3480__trialN_5__trialT_3__fileType_cropped.png,0.0,0.0,0.015476582,0.70638293,0.32234818,0.4456149,0.2980895,0.38185298,0.8452617,0.8452617,0.13727365,0.13727365
HBN3480,3,10 Hz,10.0,EXPERIMENTAL,LIGHT,5,saveTime_2510241403__sessionTime_202510241300__participant_HBN3480__trialN_5__trialT_3__fileType_uncropped.png,0.0,0.0,0.015927302,0.72695476,0.32438245,0.44842708,0.29683843,0.38025036,0.84425056,0.84425056,0.13922828,0.13922828
DIB7205,6,40 Hz,40.0,EXPERIMENTAL,LIGHT,6,saveTime_2510241411__sessionTime_202510241300__participant_DIB7205__trialN_6__trialT_6__fileType_cropped.png,0.0,0.0,0.0014034304,0.06405544,0.6300884,0.8710357,0.08537285,0.109362714,0.6717497,0.6717497,0.08269832,0.08269832
DIB7205,6,40 Hz,40.0,EXPERIMENTAL,LIGHT,6,saveTime_2510241411__sessionTime_202510241300__participant_DIB7205__trialN_6__trialT_6__fileType_uncropped.png,0.0,0.0,0.0014199838,0.06481098,0.6349249,0.8777217,0.084496826,0.10824053,0.67011744,0.67011744,0.08243162,0.08243162
DIJ5206,6,40 Hz,40.0,EXPERIMENTAL,LIGHT,6,saveTime_2510241412__sessionTime_202510241300__participant_DIJ5206__trialN_6__trialT_6__fileType_cropped.png,0.0,0.0,0.0024356942,0.11117008,0.32383257,0.44766694,0.2615946,0.33510295,0.59289986,0.59289986,0.3296047,0.3296047
DIJ5206,6,40 Hz,40.0,EXPERIMENTAL,LIGHT,6,saveTime_2510241412__sessionTime_202510241300__participant_DIJ5206__trialN_6__trialT_6__fileType_uncropped.png,0.0,0.0,0.002501983,0.11419564,0.32225645,0.4454881,0.26270768,0.33652884,0.59321874,0.59321874,0.32910198,0.32910198
NYY4207,6,40 Hz,40.0,EXPERIMENTAL,LIGHT,6,saveTime_2510241412__sessionTime_202510241300__participant_NYY4207__trialN_6__trialT_6__fileType_cropped.png,0.0,0.0,0.00091481116,0.04175386,0.46786484,0.6467775,0.12058883,0.15447442,0.92410713,0.92410713,0.05711538,0.05711538
NYY4207,6,40 Hz,40.0,EXPERIMENTAL,LIGHT,6,saveTime_2510241412__sessionTime_202510241300__participant_NYY4207__trialN_6__trialT_6__fileType_uncropped.png,0.0,0.0,0.0009363389,0.04273643,0.4700661,0.6498205,0.11915639,0.15263946,0.92206776,0.92206776,0.056722097,0.056722097
CSV2035,6,40 Hz,40.0,EXPERIMENTAL,LIGHT,6,saveTime_2510241413__sessionTime_202510241300__participant_CSV2035__trialN_6__trialT_6__fileType_cropped.png,0.0,0.0,0.0012473981,0.05693381,0.25175792,0.34803075,0.3206162,0.41070968,0.79146177,0.79146177,0.089995414,0.089995414
CSV2035,6,40 Hz,40.0,EXPERIMENTAL,LIGHT,6,saveTime_2510241413__sessionTime_202510241300__participant_CSV2035__trialN_6__trialT_6__fileType_uncropped.png,0.0,0.0,0.0012883096,0.058801092,0.25254592,0.34912008,0.32010394,0.4100535,0.78773326,0.78773326,0.08954352,0.08954352
GPY7076,6,40 Hz,40.0,EXPERIMENTAL,LIGHT,6,saveTime_2510241413__sessionTime_202510241300__participant_GPY7076__trialN_6__trialT_6__fileType_cropped.png,0.0,0.0,0.014643475,0.66835827,0.26981542,0.37299347,0.33322564,0.42686242,0.7308825,0.7308825,0.41211724,0.41211724
GPY7076,6,40 Hz,40.0,EXPERIMENTAL,LIGHT,6,saveTime_2510241413__sessionTime_202510241300__participant_GPY7076__trialN_6__trialT_6__fileType_uncropped.png,0.0,0.0,0.014939092,0.6818508,0.2719155,0.37589663,0.32928872,0.4218192,0.7255096,0.7255096,0.41519278,0.41519278
HBN3480,6,40 Hz,40.0,EXPERIMENTAL,LIGHT,6,saveTime_2510241413__sessionTime_202510241300__participant_HBN3480__trialN_6__trialT_6__fileType_cropped.png,0.0,0.0,0.0018388352,0.08392821,0.18763709,0.25938997,0.43635857,0.5589758,0.69077724,0.69077724,0.14956777,0.14956777
HBN3480,6,40 Hz,40.0,EXPERIMENTAL,LIGHT,6,saveTime_2510241413__sessionTime_202510241300__participant_HBN3480__trialN_6__trialT_6__fileType_uncropped.png,0.0,0.0,0.0018748561,0.08557228,0.18391766,0.2542482,0.43939322,0.5628632,0.69040316,0.69040316,0.14954747,0.14954747
TNJ8639,6,40 Hz,40.0,EXPERIMENTAL,LIGHT,6,saveTime_2510241413__sessionTime_202510241300__participant_TNJ8639__trialN_6__trialT_6__fileType_cropped.png,0.0,0.0,0.004054081,0.18503658,0.27418002,0.37902713,0.29221973,0.3743338,0.886712,0.886712,0.05132456,0.05132456
TNJ8639,6,40 Hz,40.0,EXPERIMENTAL,LIGHT,6,saveTime_2510241413__sessionTime_202510241300__participant_TNJ8639__trialN_6__trialT_6__fileType_uncropped.png,0.0,0.0,0.004189902,0.19123572,0.2748444,0.37994558,0.29170406,0.37367323,0.88802224,0.88802224,0.051842537,0.051842537
CSV2035,1,2.5 Hz,2.5,EXPERIMENTAL,LIGHT,7,saveTime_2510241416__sessionTime_202510241300__participant_CSV2035__trialN_7__trialT_1__fileType_cropped.png,0.0,0.0,0.000257413,0.011748857,0.35057133,0.48463067,0.14924195,0.19117911,0.9648651,0.9648651,0.091625884,0.091625884
CSV2035,1,2.5 Hz,2.5,EXPERIMENTAL,LIGHT,7,saveTime_2510241416__sessionTime_202510241300__participant_CSV2035__trialN_7__trialT_1__fileType_uncropped.png,0.0,0.0,0.00025808395,0.011779481,0.3547144,0.49035802,0.14599638,0.18702152,0.96824574,0.96824574,0.08541615,0.08541615
DIB7205,1,2.5 Hz,2.5,EXPERIMENTAL,LIGHT,7,saveTime_2510241416__sessionTime_202510241300__participant_DIB7205__trialN_7__trialT_1__fileType_cropped.png,0.0,0.0,0.0014968107,0.06831751,0.031441733,0.043465126,0.50296664,0.6443008,0.31039137,0.31039137,0.35353222,0.35353222
DIB7205,1,2.5 Hz,2.5,EXPERIMENTAL,LIGHT,7,saveTime_2510241416__sessionTime_202510241300__participant_DIB7205__trialN_7__trialT_1__fileType_uncropped.png,0.0,0.0,0.0015542193,0.07093776,0.031637486,0.04373574,0.5041083,0.6457633,0.32355428,0.32355428,0.3550035,0.3550035
DIJ5206,1,2.5 Hz,2.5,EXPERIMENTAL,LIGHT,7,saveTime_2510241416__sessionTime_202510241300__participant_DIJ5206__trialN_7__trialT_1__fileType_cropped.png,0.0,0.0,6.944669e-07,3.1696894e-05,0.29089385,0.40213236,0.29089588,0.37263793,0.0078431405,0.0078431405,3.8409075e-06,3.8409075e-06
DIJ5206,1,2.5 Hz,2.5,EXPERIMENTAL,LIGHT,7,saveTime_2510241416__sessionTime_202510241300__participant_DIJ5206__trialN_7__trialT_1__fileType_uncropped.png,0.0,0.0,7.2393306e-07,3.304179e-05,0.2909023,0.402144,0.29086834,0.37260267,0.007843141,0.007843141,3.9215665e-06,3.9215665e-06
GPY7076,1,2.5 Hz,2.5,EXPERIMENTAL,LIGHT,7,saveTime_2510241416__sessionTime_202510241300__participant_GPY7076__trialN_7__trialT_1__fileType_cropped.png,0.0,0.0,0.0011210652,0.051167715,0.4236913,0.5857119,0.1266585,0.16224967,0.9898889,0.9898889,0.09860038,0.09860038
GPY7076,1,2.5 Hz,2.5,EXPERIMENTAL,LIGHT,7,saveTime_2510241416__sessionTime_202510241300__participant_GPY7076__trialN_7__trialT_1__fileType_uncropped.png,0.0,0.0,0.0011625324,0.053060364,0.4279318,0.59157395,0.12529206,0.16049927,0.9894599,0.9894599,0.10064844,0.10064844
NYY4207,1,2.5 Hz,2.5,EXPERIMENTAL,LIGHT,7,saveTime_2510241416__sessionTime_202510241300__participant_NYY4207__trialN_7__trialT_1__fileType_cropped.png,0.0,0.0,0.0003089217,0.0140998205,0.035868354,0.0495845,0.51554084,0.6604084,0.7344933,0.7344933,0.19818224,0.19818224
NYY4207,1,2.5 Hz,2.5,EXPERIMENTAL,LIGHT,7,saveTime_2510241416__sessionTime_202510241300__participant_NYY4207__trialN_7__trialT_1__fileType_uncropped.png,0.0,0.0,0.00030747184,0.014033645,0.03427488,0.047381677,0.5172163,0.6625547,0.75179213,0.75179213,0.18315892,0.18315892
HBN3480,1,2.5 Hz,2.5,EXPERIMENTAL,LIGHT,7,saveTime_2510241417__sessionTime_202510241300__participant_HBN3480__trialN_7__trialT_1__fileType_cropped.png,0.0,0.0,0.0020439392,0.09328958,0.7756558,1.0722685,0.071994245,0.09222471,0.25620255,0.25620255,0.33164048,0.33164048
HBN3480,1,2.5 Hz,2.5,EXPERIMENTAL,LIGHT,7,saveTime_2510241417__sessionTime_202510241300__participant_HBN3480__trialN_7__trialT_1__fileType_uncropped.png,0.0,0.0,0.0020807995,0.09497196,0.7719297,1.0671175,0.07258056,0.09297578,0.2554589,0.2554589,0.33104643,0.33104643
TNJ8639,1,2.5 Hz,2.5,EXPERIMENTAL,LIGHT,7,saveTime_2510241417__sessionTime_202510241300__participant_TNJ8639__trialN_7__trialT_1__fileType_cropped.png,0.0,0.0,0.0036050729,0.16454293,0.23005573,0.3180296,0.35391414,0.4533644,0.80694306,0.80694306,0.13592274,0.13592274
TNJ8639,1,2.5 Hz,2.5,EXPERIMENTAL,LIGHT,7,saveTime_2510241417__sessionTime_202510241300__participant_TNJ8639__trialN_7__trialT_1__fileType_uncropped.png,0.0,0.0,0.003666858,0.16736291,0.22460584,0.31049567,0.35911527,0.46002707,0.808597,0.808597,0.13575019,0.13575019
DIB7205,1,2.5 Hz,2.5,EXPERIMENTAL,LIGHT,8,saveTime_2510241419__sessionTime_202510241300__participant_DIB7205__trialN_8__trialT_1__fileType_cropped.png,0.0,0.0,0.00024463466,0.011165628,0.0019275352,0.0026646294,0.9326943,1.1947825,0.49551296,0.49551296,0.33270678,0.33270678
DIB7205,1,2.5 Hz,2.5,EXPERIMENTAL,LIGHT,8,saveTime_2510241419__sessionTime_202510241300__participant_DIB7205__trialN_8__trialT_1__fileType_uncropped.png,0.0,0.0,0.0002513933,0.0114741055,0.0017922798,0.002477652,0.933644,1.195999,0.51331127,0.51331127,0.32785347,0.32785347
TNJ8639,1,2.5 Hz,2.5,EXPERIMENTAL,LIGHT,8,saveTime_2510241419__sessionTime_202510241300__participant_TNJ8639__trialN_8__trialT_1__fileType_cropped.png,0.0,0.0,0.0001842453,0.008409333,0.13435905,0.18573827,0.51916724,0.6650538,0.16988677,0.16988677,0.36059013,0.36059013
TNJ8639,1,2.5 Hz,2.5,EXPERIMENTAL,LIGHT,8,saveTime_2510241419__sessionTime_202510241300__participant_TNJ8639__trialN_8__trialT_1__fileType_uncropped.png,0.0,0.0,0.0001907836,0.008707755,0.13052608,0.18043958,0.52280873,0.66971856,0.17681588,0.17681588,0.36634436,0.36634436
CSV2035,1,2.5 Hz,2.5,EXPERIMENTAL,LIGHT,8,saveTime_2510241420__sessionTime_202510241300__participant_CSV2035__trialN_8__trialT_1__fileType_cropped.png,0.0,0.0,0.00031507327,0.01438059,0.055632323,0.07690626,0.5996557,0.76815957,0.84631556,0.84631556,0.12651038,0.12651038
CSV2035,1,2.5 Hz,2.5,EXPERIMENTAL,LIGHT,8,saveTime_2510241420__sessionTime_202510241300__participant_CSV2035__trialN_8__trialT_1__fileType_uncropped.png,0.0,0.0,0.00031203992,0.014242142,0.056850526,0.0785903,0.59862465,0.76683885,0.8591033,0.8591033,0.10913286,0.10913286
DIJ5206,1,2.5 Hz,2.5,EXPERIMENTAL,LIGHT,8,saveTime_2510241420__sessionTime_202510241300__participant_DIJ5206__trialN_8__trialT_1__fileType_cropped.png,0.0,0.0,0.0010403781,0.04748499,0.0033603492,0.004645355,0.8310475,1.0645727,0.10532042,0.10532042,0.28097802,0.28097802
DIJ5206,1,2.5 Hz,2.5,EXPERIMENTAL,LIGHT,8,saveTime_2510241420__sessionTime_202510241300__participant_DIJ5206__trialN_8__trialT_1__fileType_uncropped.png,0.0,0.0,0.00097492256,0.044497468,0.0035608348,0.004922507,0.82075083,1.0513827,0.094412684,0.094412684,0.26654547,0.26654547
NYY4207,1,2.5 Hz,2.5,EXPERIMENTAL,LIGHT,8,saveTime_2510241420__sessionTime_202510241300__participant_NYY4207__trialN_8__trialT_1__fileType_cropped.png,0.0,0.0,0.00017503419,0.0079889195,0.08039247,0.111134745,0.57911366,0.74184525,0.5586143,0.5586143,0.39510375,0.39510375
NYY4207,1,2.5 Hz,2.5,EXPERIMENTAL,LIGHT,8,saveTime_2510241420__sessionTime_202510241300__participant_NYY4207__trialN_8__trialT_1__fileType_uncropped.png,0.0,0.0,0.0001781463,0.008130963,0.08016639,0.110822216,0.5788117,0.7414584,0.5800122,0.5800122,0.38901743,0.38901743
GPY7076,1,2.5 Hz,2.5,EXPERIMENTAL,LIGHT,8,saveTime_2510241421__sessionTime_202510241300__participant_GPY7076__trialN_8__trialT_1__fileType_cropped.png,0.0,0.0,0.006760461,0.3085613,0.2599304,0.35932842,0.29643926,0.37973902,0.9428013,0.9428013,0.22790982,0.22790982
GPY7076,1,2.5 Hz,2.5,EXPERIMENTAL,LIGHT,8,saveTime_2510241421__sessionTime_202510241300__participant_GPY7076__trialN_8__trialT_1__fileType_uncropped.png,0.0,0.0,0.0070316135,0.32093728,0.2600936,0.35955402,0.2962364,0.37947914,0.940408,0.940408,0.23232643,0.23232643
DIB7205,6,40 Hz,40.0,EXPERIMENTAL,LIGHT,9,saveTime_2510241422__sessionTime_202510241300__participant_DIB7205__trialN_9__trialT_6__fileType_cropped.png,0.0,0.0,0.0010408108,0.04750474,0.006138333,0.008485647,0.8967089,1.1486851,0.6599661,0.6599661,0.08805441,0.08805441
DIB7205,6,40 Hz,40.0,EXPERIMENTAL,LIGHT,9,saveTime_2510241422__sessionTime_202510241300__participant_DIB7205__trialN_9__trialT_6__fileType_uncropped.png,0.0,0.0,0.0010648739,0.048603028,0.004311083,0.0059596514,0.90644383,1.1611556,0.6588099,0.6588099,0.08692698,0.08692698
TNJ8639,6,40 Hz,40.0,EXPERIMENTAL,LIGHT,9,saveTime_2510241423__sessionTime_202510241300__participant_TNJ8639__trialN_9__trialT_6__fileType_cropped.png,0.0,0.0,0.0009908823,0.0452259,0.13441518,0.18581587,0.4699975,0.6020673,0.9224231,0.9224231,0.04782198,0.04782198
TNJ8639,6,40 Hz,40.0,EXPERIMENTAL,LIGHT,9,saveTime_2510241423__sessionTime_202510241300__participant_TNJ8639__trialN_9__trialT_6__fileType_uncropped.png,0.0,0.0,0.0010068297,0.045953773,0.13394749,0.18516934,0.469795,0.6018079,0.92008245,0.92008245,0.046792116,0.046792116
CSV2035,6,40 Hz,40.0,EXPERIMENTAL,LIGHT,9,saveTime_2510241424__sessionTime_202510241300__participant_CSV2035__trialN_9__trialT_6__fileType_cropped.png,0.0,0.0,0.00074193353,0.03386337,0.21227069,0.29344353,0.37055096,0.4746762,0.79473037,0.79473037,0.095166974,0.095166974
CSV2035,6,40 Hz,40.0,EXPERIMENTAL,LIGHT,9,saveTime_2510241424__sessionTime_202510241300__participant_CSV2035__trialN_9__trialT_6__fileType_uncropped.png,0.0,0.0,0.00075456157,0.03443974,0.214828,0.29697874,0.37032557,0.47438747,0.79266125,0.79266125,0.09517414,0.09517414
GPY7076,6,40 Hz,40.0,EXPERIMENTAL,LIGHT,9,saveTime_2510241424__sessionTime_202510241300__participant_GPY7076__trialN_9__trialT_6__fileType_cropped.png,0.0,0.0,0.0015170661,0.06924201,0.35102117,0.48525253,0.23283182,0.29825783,0.88006026,0.88006026,0.19126672,0.19126672
GPY7076,6,40 Hz,40.0,EXPERIMENTAL,LIGHT,9,saveTime_2510241424__sessionTime_202510241300__participant_GPY7076__trialN_9__trialT_6__fileType_uncropped.png,0.0,0.0,0.0015574865,0.071086876,0.351386,0.48575687,0.2313276,0.2963309,0.8768003,0.8768003,0.19297685,0.19297685
NYY4207,6,40 Hz,40.0,EXPERIMENTAL,LIGHT,9,saveTime_2510241424__sessionTime_202510241300__participant_NYY4207__trialN_9__trialT_6__fileType_cropped.png,0.0,0.0,0.0007112875,0.03246462,0.23610312,0.32638952,0.34412068,0.44081897,0.6501918,0.6501918,0.07813273,0.07813273
NYY4207,6,40 Hz,40.0,EXPERIMENTAL,LIGHT,9,saveTime_2510241424__sessionTime_202510241300__participant_NYY4207__trialN_9__trialT_6__fileType_uncropped.png,0.0,0.0,0.000716377,0.032696914,0.23922512,0.33070537,0.33970195,0.43515858,0.6473399,0.6473399,0.07711931,0.07711931
DIJ5206,6,40 Hz,40.0,EXPERIMENTAL,LIGHT,9,saveTime_2510241430__sessionTime_202510241300__participant_DIJ5206__trialN_9__trialT_6__fileType_cropped.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9176479,0.9176479,8.34465e-07,8.34465e-07
DIJ5206,6,40 Hz,40.0,EXPERIMENTAL,LIGHT,9,saveTime_2510241430__sessionTime_202510241300__participant_DIJ5206__trialN_9__trialT_6__fileType_uncropped.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9176479,0.9176479,8.34465e-07,8.34465e-07
HBN3480,1,2.5 Hz,2.5,EXPERIMENTAL,LIGHT,8,saveTime_2510241430__sessionTime_202510241300__participant_HBN3480__trialN_8__trialT_1__fileType_cropped.png,0.0,0.0,0.002430529,0.11093433,0.19907454,0.2752011,0.39842236,0.5103795,0.12046829,0.12046829,0.05017796,0.05017796
HBN3480,1,2.5 Hz,2.5,EXPERIMENTAL,LIGHT,8,saveTime_2510241430__sessionTime_202510241300__participant_HBN3480__trialN_8__trialT_1__fileType_uncropped.png,0.0,0.0,0.002489221,0.11361316,0.20252389,0.2799695,0.3930033,0.5034377,0.12072069,0.12072069,0.05074098,0.05074098
HBN3480,6,40 Hz,40.0,EXPERIMENTAL,LIGHT,9,saveTime_2510241430__sessionTime_202510241300__participant_HBN3480__trialN_9__trialT_6__fileType_cropped.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10980409,0.10980409,1.6391277e-07,1.6391277e-07
