raw_index,filename,path,saveTime_raw,sessionTime_raw,sessionTime_raw_fixed,participant,participant_canon,final_participant,final_sessionTime_raw,trialN,trialT,fileType,ext,is_postq,trial_excluded,keep_manual,keep_effective,clean_filename,clean_path
3013,saveTime_2510241122__sessionTime_202510240920__participant_QPQ9__trialN_14__trialT_1__fileType_uncropped.png,data\00_raw_data\saveTime_2510241122__sessionTime_202510240920__participant_QPQ9__trialN_14__trialT_1__fileType_uncropped.png,2510241122,202510240920,202510240920,QPQ9,QPQ9,QPQ9,202510240920,14,1,uncropped,png,False,False,True,True,saveTime_2510241122__sessionTime_202510240920__participant_QPQ9__trialN_14__trialT_1__fileType_uncropped.png,data/05_cleaned_data/saveTime_2510241122__sessionTime_202510240920__participant_QPQ9__trialN_14__trialT_1__fileType_uncropped.png
3014,saveTime_2510241124__sessionTime_202510240920__participant_MVD5144__trialN_15__trialT_7__fileType_cropped.png,data\00_raw_data\saveTime_2510241124__sessionTime_202510240920__participant_MVD5144__trialN_15__trialT_7__fileType_cropped.png,2510241124,202510240920,202510240920,MVD5144,MVD5144,MVD5144,202510240920,15,7,cropped,png,False,False,True,True,saveTime_2510241124__sessionTime_202510240920__participant_MVD5144__trialN_15__trialT_7__fileType_cropped.png,data/05_cleaned_data/saveTime_2510241124__sessionTime_202510240920__participant_MVD5144__trialN_15__trialT_7__fileType_cropped.png
3015,saveTime_2510241124__sessionTime_202510240920__participant_MVD5144__trialN_15__trialT_7__fileType_json.json,data\00_raw_data\saveTime_2510241124__sessionTime_202510240920__participant_MVD5144__trialN_15__trialT_7__fileType_json.json,2510241124,202510240920,202510240920,MVD5144,MVD5144,MVD5144,202510240920,15,7,json,json,False,False,True,True,saveTime_2510241124__sessionTime_202510240920__participant_MVD5144__trialN_15__trialT_7__fileType_json.json,data/05_cleaned_data/saveTime_2510241124__sessionTime_202510240920__participant_MVD5144__trialN_15__trialT_7__fileType_json.json
3016,saveTime_2510241124__sessionTime_202510240920__participant_MVD5144__trialN_15__trialT_7__fileType_svg.svg,data\00_raw_data\saveTime_2510241124__sessionTime_202510240920__participant_MVD5144__trialN_15__trialT_7__fileType_svg.svg,2510241124,202510240920,202510240920,MVD5144,MVD5144,MVD5144,202510240920,15,7,svg,svg,False,False,True,True,saveTime_2510241124__sessionTime_202510240920__participant_MVD5144__trialN_15__trialT_7__fileType_svg.svg,data/05_cleaned_data/saveTime_2510241124__sessionTime_202510240920__participant_MVD5144__trialN_15__trialT_7__fileType_svg.svg
3017,saveTime_2510241124__sessionTime_202510240920__participant_MVD5144__trialN_15__trialT_7__fileType_uncropped.png,data\00_raw_data\saveTime_2510241124__sessionTime_202510240920__participant_MVD5144__trialN_15__trialT_7__fileType_uncropped.png,2510241124,202510240920,202510240920,MVD5144,MVD5144,MVD5144,202510240920,15,7,uncropped,png,False,False,True,True,saveTime_2510241124__sessionTime_202510240920__participant_MVD5144__trialN_15__trialT_7__fileType_uncropped.png,data/05_cleaned_data/saveTime_2510241124__sessionTime_202510240920__participant_MVD5144__trialN_15__trialT_7__fileType_uncropped.png
3018,saveTime_2510241124__sessionTime_202510240920__participant_NFS5899__trialN_15__trialT_7__fileType_cropped.png,data\00_raw_data\saveTime_2510241124__sessionTime_202510240920__participant_NFS5899__trialN_15__trialT_7__fileType_cropped.png,2510241124,202510240920,202510240920,NFS5899,NFS5899,NFS5899,202510240920,15,7,cropped,png,False,False,True,True,saveTime_2510241124__sessionTime_202510240920__participant_NFS5899__trialN_15__trialT_7__fileType_cropped.png,data/05_cleaned_data/saveTime_2510241124__sessionTime_202510240920__participant_NFS5899__trialN_15__trialT_7__fileType_cropped.png
3019,saveTime_2510241124__sessionTime_202510240920__participant_NFS5899__trialN_15__trialT_7__fileType_json.json,data\00_raw_data\saveTime_2510241124__sessionTime_202510240920__participant_NFS5899__trialN_15__trialT_7__fileType_json.json,2510241124,202510240920,202510240920,NFS5899,NFS5899,NFS5899,202510240920,15,7,json,json,False,False,True,True,saveTime_2510241124__sessionTime_202510240920__participant_NFS5899__trialN_15__trialT_7__fileType_json.json,data/05_cleaned_data/saveTime_2510241124__sessionTime_202510240920__participant_NFS5899__trialN_15__trialT_7__fileType_json.json
3020,saveTime_2510241124__sessionTime_202510240920__participant_NFS5899__trialN_15__trialT_7__fileType_svg.svg,data\00_raw_data\saveTime_2510241124__sessionTime_202510240920__participant_NFS5899__trialN_15__trialT_7__fileType_svg.svg,2510241124,202510240920,202510240920,NFS5899,NFS5899,NFS5899,202510240920,15,7,svg,svg,False,False,True,True,saveTime_2510241124__sessionTime_202510240920__participant_NFS5899__trialN_15__trialT_7__fileType_svg.svg,data/05_cleaned_data/saveTime_2510241124__sessionTime_202510240920__participant_NFS5899__trialN_15__trialT_7__fileType_svg.svg
3021,saveTime_2510241124__sessionTime_202510240920__participant_NFS5899__trialN_15__trialT_7__fileType_uncropped.png,data\00_raw_data\saveTime_2510241124__sessionTime_202510240920__participant_NFS5899__trialN_15__trialT_7__fileType_uncropped.png,2510241124,202510240920,202510240920,NFS5899,NFS5899,NFS5899,202510240920,15,7,uncropped,png,False,False,True,True,saveTime_2510241124__sessionTime_202510240920__participant_NFS5899__trialN_15__trialT_7__fileType_uncropped.png,data/05_cleaned_data/saveTime_2510241124__sessionTime_202510240920__participant_NFS5899__trialN_15__trialT_7__fileType_uncropped.png
3022,saveTime_2510241125__sessionTime_202510240920__participant_DVO8754__trialN_15__trialT_7__fileType_cropped.png,data\00_raw_data\saveTime_2510241125__sessionTime_202510240920__participant_DVO8754__trialN_15__trialT_7__fileType_cropped.png,2510241125,202510240920,202510240920,DVO8754,DVO8754,DVO8754,202510240920,15,7,cropped,png,False,False,True,True,saveTime_2510241125__sessionTime_202510240920__participant_DVO8754__trialN_15__trialT_7__fileType_cropped.png,data/05_cleaned_data/saveTime_2510241125__sessionTime_202510240920__participant_DVO8754__trialN_15__trialT_7__fileType_cropped.png
3023,saveTime_2510241125__sessionTime_202510240920__participant_DVO8754__trialN_15__trialT_7__fileType_json.json,data\00_raw_data\saveTime_2510241125__sessionTime_202510240920__participant_DVO8754__trialN_15__trialT_7__fileType_json.json,2510241125,202510240920,202510240920,DVO8754,DVO8754,DVO8754,202510240920,15,7,json,json,False,False,True,True,saveTime_2510241125__sessionTime_202510240920__participant_DVO8754__trialN_15__trialT_7__fileType_json.json,data/05_cleaned_data/saveTime_2510241125__sessionTime_202510240920__participant_DVO8754__trialN_15__trialT_7__fileType_json.json
3024,saveTime_2510241125__sessionTime_202510240920__participant_DVO8754__trialN_15__trialT_7__fileType_svg.svg,data\00_raw_data\saveTime_2510241125__sessionTime_202510240920__participant_DVO8754__trialN_15__trialT_7__fileType_svg.svg,2510241125,202510240920,202510240920,DVO8754,DVO8754,DVO8754,202510240920,15,7,svg,svg,False,False,True,True,saveTime_2510241125__sessionTime_202510240920__participant_DVO8754__trialN_15__trialT_7__fileType_svg.svg,data/05_cleaned_data/saveTime_2510241125__sessionTime_202510240920__participant_DVO8754__trialN_15__trialT_7__fileType_svg.svg
3025,saveTime_2510241125__sessionTime_202510240920__participant_DVO8754__trialN_15__trialT_7__fileType_uncropped.png,data\00_raw_data\saveTime_2510241125__sessionTime_202510240920__participant_DVO8754__trialN_15__trialT_7__fileType_uncropped.png,2510241125,202510240920,202510240920,DVO8754,DVO8754,DVO8754,202510240920,15,7,uncropped,png,False,False,True,True,saveTime_2510241125__sessionTime_202510240920__participant_DVO8754__trialN_15__trialT_7__fileType_uncropped.png,data/05_cleaned_data/saveTime_2510241125__sessionTime_202510240920__participant_DVO8754__trialN_15__trialT_7__fileType_uncropped.png
3026,saveTime_2510241125__sessionTime_202510240920__participant_HBM5702__trialN_15__trialT_7__fileType_cropped.png,data\00_raw_data\saveTime_2510241125__sessionTime_202510240920__participant_HBM5702__trialN_15__trialT_7__fileType_cropped.png,2510241125,202510240920,202510240920,HBM5702,HBM5702,HBM5702,202510240920,15,7,cropped,png,False,False,True,True,saveTime_2510241125__sessionTime_202510240920__participant_HBM5702__trialN_15__trialT_7__fileType_cropped.png,data/05_cleaned_data/saveTime_2510241125__sessionTime_202510240920__participant_HBM5702__trialN_15__trialT_7__fileType_cropped.png
3027,saveTime_2510241125__sessionTime_202510240920__participant_HBM5702__trialN_15__trialT_7__fileType_json.json,data\00_raw_data\saveTime_2510241125__sessionTime_202510240920__participant_HBM5702__trialN_15__trialT_7__fileType_json.json,2510241125,202510240920,202510240920,HBM5702,HBM5702,HBM5702,202510240920,15,7,json,json,False,False,True,True,saveTime_2510241125__sessionTime_202510240920__participant_HBM5702__trialN_15__trialT_7__fileType_json.json,data/05_cleaned_data/saveTime_2510241125__sessionTime_202510240920__participant_HBM5702__trialN_15__trialT_7__fileType_json.json
3028,saveTime_2510241125__sessionTime_202510240920__participant_HBM5702__trialN_15__trialT_7__fileType_svg.svg,data\00_raw_data\saveTime_2510241125__sessionTime_202510240920__participant_HBM5702__trialN_15__trialT_7__fileType_svg.svg,2510241125,202510240920,202510240920,HBM5702,HBM5702,HBM5702,202510240920,15,7,svg,svg,False,False,True,True,saveTime_2510241125__sessionTime_202510240920__participant_HBM5702__trialN_15__trialT_7__fileType_svg.svg,data/05_cleaned_data/saveTime_2510241125__sessionTime_202510240920__participant_HBM5702__trialN_15__trialT_7__fileType_svg.svg
3029,saveTime_2510241125__sessionTime_202510240920__participant_HBM5702__trialN_15__trialT_7__fileType_uncropped.png,data\00_raw_data\saveTime_2510241125__sessionTime_202510240920__participant_HBM5702__trialN_15__trialT_7__fileType_uncropped.png,2510241125,202510240920,202510240920,HBM5702,HBM5702,HBM5702,202510240920,15,7,uncropped,png,False,False,True,True,saveTime_2510241125__sessionTime_202510240920__participant_HBM5702__trialN_15__trialT_7__fileType_uncropped.png,data/05_cleaned_data/saveTime_2510241125__sessionTime_202510240920__participant_HBM5702__trialN_15__trialT_7__fileType_uncropped.png
3030,saveTime_2510241125__sessionTime_202510240920__participant_OBJ4707__trialN_15__trialT_7__fileType_cropped.png,data\00_raw_data\saveTime_2510241125__sessionTime_202510240920__participant_OBJ4707__trialN_15__trialT_7__fileType_cropped.png,2510241125,202510240920,202510240920,OBJ4707,OBJ4707,OBJ4707,202510240920,15,7,cropped,png,False,False,True,True,saveTime_2510241125__sessionTime_202510240920__participant_OBJ4707__trialN_15__trialT_7__fileType_cropped.png,data/05_cleaned_data/saveTime_2510241125__sessionTime_202510240920__participant_OBJ4707__trialN_15__trialT_7__fileType_cropped.png
3031,saveTime_2510241125__sessionTime_202510240920__participant_OBJ4707__trialN_15__trialT_7__fileType_json.json,data\00_raw_data\saveTime_2510241125__sessionTime_202510240920__participant_OBJ4707__trialN_15__trialT_7__fileType_json.json,2510241125,202510240920,202510240920,OBJ4707,OBJ4707,OBJ4707,202510240920,15,7,json,json,False,False,True,True,saveTime_2510241125__sessionTime_202510240920__participant_OBJ4707__trialN_15__trialT_7__fileType_json.json,data/05_cleaned_data/saveTime_2510241125__sessionTime_202510240920__participant_OBJ4707__trialN_15__trialT_7__fileType_json.json
3032,saveTime_2510241125__sessionTime_202510240920__participant_OBJ4707__trialN_15__trialT_7__fileType_svg.svg,data\00_raw_data\saveTime_2510241125__sessionTime_202510240920__participant_OBJ4707__trialN_15__trialT_7__fileType_svg.svg,2510241125,202510240920,202510240920,OBJ4707,OBJ4707,OBJ4707,202510240920,15,7,svg,svg,False,False,True,True,saveTime_2510241125__sessionTime_202510240920__participant_OBJ4707__trialN_15__trialT_7__fileType_svg.svg,data/05_cleaned_data/saveTime_2510241125__sessionTime_202510240920__participant_OBJ4707__trialN_15__trialT_7__fileType_svg.svg
3033,saveTime_2510241125__sessionTime_202510240920__participant_OBJ4707__trialN_15__trialT_7__fileType_uncropped.png,data\00_raw_data\saveTime_2510241125__sessionTime_202510240920__participant_OBJ4707__trialN_15__trialT_7__fileType_uncropped.png,2510241125,202510240920,202510240920,OBJ4707,OBJ4707,OBJ4707,202510240920,15,7,uncropped,png,False,False,True,True,saveTime_2510241125__sessionTime_202510240920__participant_OBJ4707__trialN_15__trialT_7__fileType_uncropped.png,data/05_cleaned_data/saveTime_2510241125__sessionTime_202510240920__participant_OBJ4707__trialN_15__trialT_7__fileType_uncropped.png
3034,saveTime_2510241125__sessionTime_202510240920__participant_QPQ9__trialN_15__trialT_7__fileType_cropped.png,data\00_raw_data\saveTime_2510241125__sessionTime_202510240920__participant_QPQ9__trialN_15__trialT_7__fileType_cropped.png,2510241125,202510240920,202510240920,QPQ9,QPQ9,QPQ9,202510240920,15,7,cropped,png,False,False,True,True,saveTime_2510241125__sessionTime_202510240920__participant_QPQ9__trialN_15__trialT_7__fileType_cropped.png,data/05_cleaned_data/saveTime_2510241125__sessionTime_202510240920__participant_QPQ9__trialN_15__trialT_7__fileType_cropped.png
3035,saveTime_2510241125__sessionTime_202510240920__participant_QPQ9__trialN_15__trialT_7__fileType_json.json,data\00_raw_data\saveTime_2510241125__sessionTime_202510240920__participant_QPQ9__trialN_15__trialT_7__fileType_json.json,2510241125,202510240920,202510240920,QPQ9,QPQ9,QPQ9,202510240920,15,7,json,json,False,False,True,True,saveTime_2510241125__sessionTime_202510240920__participant_QPQ9__trialN_15__trialT_7__fileType_json.json,data/05_cleaned_data/saveTime_2510241125__sessionTime_202510240920__participant_QPQ9__trialN_15__trialT_7__fileType_json.json
3036,saveTime_2510241125__sessionTime_202510240920__participant_QPQ9__trialN_15__trialT_7__fileType_svg.svg,data\00_raw_data\saveTime_2510241125__sessionTime_202510240920__participant_QPQ9__trialN_15__trialT_7__fileType_svg.svg,2510241125,202510240920,202510240920,QPQ9,QPQ9,QPQ9,202510240920,15,7,svg,svg,False,False,True,True,saveTime_2510241125__sessionTime_202510240920__participant_QPQ9__trialN_15__trialT_7__fileType_svg.svg,data/05_cleaned_data/saveTime_2510241125__sessionTime_202510240920__participant_QPQ9__trialN_15__trialT_7__fileType_svg.svg
3037,saveTime_2510241125__sessionTime_202510240920__participant_QPQ9__trialN_15__trialT_7__fileType_uncropped.png,data\00_raw_data\saveTime_2510241125__sessionTime_202510240920__participant_QPQ9__trialN_15__trialT_7__fileType_uncropped.png,2510241125,202510240920,202510240920,QPQ9,QPQ9,QPQ9,202510240920,15,7,uncropped,png,False,False,True,True,saveTime_2510241125__sessionTime_202510240920__participant_QPQ9__trialN_15__trialT_7__fileType_uncropped.png,data/05_cleaned_data/saveTime_2510241125__sessionTime_202510240920__participant_QPQ9__trialN_15__trialT_7__fileType_uncropped.png
3038,saveTime_2510241125__sessionTime_202510240920__participant_RSJO440__trialN_15__trialT_7__fileType_cropped.png,data\00_raw_data\saveTime_2510241125__sessionTime_202510240920__participant_RSJO440__trialN_15__trialT_7__fileType_cropped.png,2510241125,202510240920,202510240920,RSJO440,RSJO440,RSJO440,202510240920,15,7,cropped,png,False,False,True,True,saveTime_2510241125__sessionTime_202510240920__participant_RSJO440__trialN_15__trialT_7__fileType_cropped.png,data/05_cleaned_data/saveTime_2510241125__sessionTime_202510240920__participant_RSJO440__trialN_15__trialT_7__fileType_cropped.png
3039,saveTime_2510241125__sessionTime_202510240920__participant_RSJO440__trialN_15__trialT_7__fileType_json.json,data\00_raw_data\saveTime_2510241125__sessionTime_202510240920__participant_RSJO440__trialN_15__trialT_7__fileType_json.json,2510241125,202510240920,202510240920,RSJO440,RSJO440,RSJO440,202510240920,15,7,json,json,False,False,True,True,saveTime_2510241125__sessionTime_202510240920__participant_RSJO440__trialN_15__trialT_7__fileType_json.json,data/05_cleaned_data/saveTime_2510241125__sessionTime_202510240920__participant_RSJO440__trialN_15__trialT_7__fileType_json.json
3040,saveTime_2510241125__sessionTime_202510240920__participant_RSJO440__trialN_15__trialT_7__fileType_svg.svg,data\00_raw_data\saveTime_2510241125__sessionTime_202510240920__participant_RSJO440__trialN_15__trialT_7__fileType_svg.svg,2510241125,202510240920,202510240920,RSJO440,RSJO440,RSJO440,202510240920,15,7,svg,svg,False,False,True,True,saveTime_2510241125__sessionTime_202510240920__participant_RSJO440__trialN_15__trialT_7__fileType_svg.svg,data/05_cleaned_data/saveTime_2510241125__sessionTime_202510240920__participant_RSJO440__trialN_15__trialT_7__fileType_svg.svg
3041,saveTime_2510241125__sessionTime_202510240920__participant_RSJO440__trialN_15__trialT_7__fileType_uncropped.png,data\00_raw_data\saveTime_2510241125__sessionTime_202510240920__participant_RSJO440__trialN_15__trialT_7__fileType_uncropped.png,2510241125,202510240920,202510240920,RSJO440,RSJO440,RSJO440,202510240920,15,7,uncropped,png,False,False,True,True,saveTime_2510241125__sessionTime_202510240920__participant_RSJO440__trialN_15__trialT_7__fileType_uncropped.png,data/05_cleaned_data/saveTime_2510241125__sessionTime_202510240920__participant_RSJO440__trialN_15__trialT_7__fileType_uncropped.png
3042,saveTime_2510241128__sessionTime_202510240920__participant_MVD5144__trialN_16__trialT_2__fileType_cropped.png,data\00_raw_data\saveTime_2510241128__sessionTime_202510240920__participant_MVD5144__trialN_16__trialT_2__fileType_cropped.png,2510241128,202510240920,202510240920,MVD5144,MVD5144,MVD5144,202510240920,16,2,cropped,png,False,False,True,True,saveTime_2510241128__sessionTime_202510240920__participant_MVD5144__trialN_16__trialT_2__fileType_cropped.png,data/05_cleaned_data/saveTime_2510241128__sessionTime_202510240920__participant_MVD5144__trialN_16__trialT_2__fileType_cropped.png
3043,saveTime_2510241128__sessionTime_202510240920__participant_MVD5144__trialN_16__trialT_2__fileType_json.json,data\00_raw_data\saveTime_2510241128__sessionTime_202510240920__participant_MVD5144__trialN_16__trialT_2__fileType_json.json,2510241128,202510240920,202510240920,MVD5144,MVD5144,MVD5144,202510240920,16,2,json,json,False,False,True,True,saveTime_2510241128__sessionTime_202510240920__participant_MVD5144__trialN_16__trialT_2__fileType_json.json,data/05_cleaned_data/saveTime_2510241128__sessionTime_202510240920__participant_MVD5144__trialN_16__trialT_2__fileType_json.json
3044,saveTime_2510241128__sessionTime_202510240920__participant_MVD5144__trialN_16__trialT_2__fileType_svg.svg,data\00_raw_data\saveTime_2510241128__sessionTime_202510240920__participant_MVD5144__trialN_16__trialT_2__fileType_svg.svg,2510241128,202510240920,202510240920,MVD5144,MVD5144,MVD5144,202510240920,16,2,svg,svg,False,False,True,True,saveTime_2510241128__sessionTime_202510240920__participant_MVD5144__trialN_16__trialT_2__fileType_svg.svg,data/05_cleaned_data/saveTime_2510241128__sessionTime_202510240920__participant_MVD5144__trialN_16__trialT_2__fileType_svg.svg
3045,saveTime_2510241128__sessionTime_202510240920__participant_MVD5144__trialN_16__trialT_2__fileType_uncropped.png,data\00_raw_data\saveTime_2510241128__sessionTime_202510240920__participant_MVD5144__trialN_16__trialT_2__fileType_uncropped.png,2510241128,202510240920,202510240920,MVD5144,MVD5144,MVD5144,202510240920,16,2,uncropped,png,False,False,True,True,saveTime_2510241128__sessionTime_202510240920__participant_MVD5144__trialN_16__trialT_2__fileType_uncropped.png,data/05_cleaned_data/saveTime_2510241128__sessionTime_202510240920__participant_MVD5144__trialN_16__trialT_2__fileType_uncropped.png
3046,saveTime_2510241128__sessionTime_202510240920__participant_NFS5899__trialN_16__trialT_2__fileType_cropped.png,data\00_raw_data\saveTime_2510241128__sessionTime_202510240920__participant_NFS5899__trialN_16__trialT_2__fileType_cropped.png,2510241128,202510240920,202510240920,NFS5899,NFS5899,NFS5899,202510240920,16,2,cropped,png,False,False,True,True,saveTime_2510241128__sessionTime_202510240920__participant_NFS5899__trialN_16__trialT_2__fileType_cropped.png,data/05_cleaned_data/saveTime_2510241128__sessionTime_202510240920__participant_NFS5899__trialN_16__trialT_2__fileType_cropped.png
3047,saveTime_2510241128__sessionTime_202510240920__participant_NFS5899__trialN_16__trialT_2__fileType_json.json,data\00_raw_data\saveTime_2510241128__sessionTime_202510240920__participant_NFS5899__trialN_16__trialT_2__fileType_json.json,2510241128,202510240920,202510240920,NFS5899,NFS5899,NFS5899,202510240920,16,2,json,json,False,False,True,True,saveTime_2510241128__sessionTime_202510240920__participant_NFS5899__trialN_16__trialT_2__fileType_json.json,data/05_cleaned_data/saveTime_2510241128__sessionTime_202510240920__participant_NFS5899__trialN_16__trialT_2__fileType_json.json
3048,saveTime_2510241128__sessionTime_202510240920__participant_NFS5899__trialN_16__trialT_2__fileType_svg.svg,data\00_raw_data\saveTime_2510241128__sessionTime_202510240920__participant_NFS5899__trialN_16__trialT_2__fileType_svg.svg,2510241128,202510240920,202510240920,NFS5899,NFS5899,NFS5899,202510240920,16,2,svg,svg,False,False,True,True,saveTime_2510241128__sessionTime_202510240920__participant_NFS5899__trialN_16__trialT_2__fileType_svg.svg,data/05_cleaned_data/saveTime_2510241128__sessionTime_202510240920__participant_NFS5899__trialN_16__trialT_2__fileType_svg.svg
3049,saveTime_2510241128__sessionTime_202510240920__participant_NFS5899__trialN_16__trialT_2__fileType_uncropped.png,data\00_raw_data\saveTime_2510241128__sessionTime_202510240920__participant_NFS5899__trialN_16__trialT_2__fileType_uncropped.png,2510241128,202510240920,202510240920,NFS5899,NFS5899,NFS5899,202510240920,16,2,uncropped,png,False,False,True,True,saveTime_2510241128__sessionTime_202510240920__participant_NFS5899__trialN_16__trialT_2__fileType_uncropped.png,data/05_cleaned_data/saveTime_2510241128__sessionTime_202510240920__participant_NFS5899__trialN_16__trialT_2__fileType_uncropped.png
3050,saveTime_2510241128__sessionTime_202510240920__participant_QPQ9__trialN_16__trialT_2__fileType_cropped.png,data\00_raw_data\saveTime_2510241128__sessionTime_202510240920__participant_QPQ9__trialN_16__trialT_2__fileType_cropped.png,2510241128,202510240920,202510240920,QPQ9,QPQ9,QPQ9,202510240920,16,2,cropped,png,False,False,True,True,saveTime_2510241128__sessionTime_202510240920__participant_QPQ9__trialN_16__trialT_2__fileType_cropped.png,data/05_cleaned_data/saveTime_2510241128__sessionTime_202510240920__participant_QPQ9__trialN_16__trialT_2__fileType_cropped.png
3051,saveTime_2510241128__sessionTime_202510240920__participant_QPQ9__trialN_16__trialT_2__fileType_json.json,data\00_raw_data\saveTime_2510241128__sessionTime_202510240920__participant_QPQ9__trialN_16__trialT_2__fileType_json.json,2510241128,202510240920,202510240920,QPQ9,QPQ9,QPQ9,202510240920,16,2,json,json,False,False,True,True,saveTime_2510241128__sessionTime_202510240920__participant_QPQ9__trialN_16__trialT_2__fileType_json.json,data/05_cleaned_data/saveTime_2510241128__sessionTime_202510240920__participant_QPQ9__trialN_16__trialT_2__fileType_json.json
3052,saveTime_2510241128__sessionTime_202510240920__participant_QPQ9__trialN_16__trialT_2__fileType_svg.svg,data\00_raw_data\saveTime_2510241128__sessionTime_202510240920__participant_QPQ9__trialN_16__trialT_2__fileType_svg.svg,2510241128,202510240920,202510240920,QPQ9,QPQ9,QPQ9,202510240920,16,2,svg,svg,False,False,True,True,saveTime_2510241128__sessionTime_202510240920__participant_QPQ9__trialN_16__trialT_2__fileType_svg.svg,data/05_cleaned_data/saveTime_2510241128__sessionTime_202510240920__participant_QPQ9__trialN_16__trialT_2__fileType_svg.svg
3053,saveTime_2510241128__sessionTime_202510240920__participant_QPQ9__trialN_16__trialT_2__fileType_uncropped.png,data\00_raw_data\saveTime_2510241128__sessionTime_202510240920__participant_QPQ9__trialN_16__trialT_2__fileType_uncropped.png,2510241128,202510240920,202510240920,QPQ9,QPQ9,QPQ9,202510240920,16,2,uncropped,png,False,False,True,True,saveTime_2510241128__sessionTime_202510240920__participant_QPQ9__trialN_16__trialT_2__fileType_uncropped.png,data/05_cleaned_data/saveTime_2510241128__sessionTime_202510240920__participant_QPQ9__trialN_16__trialT_2__fileType_uncropped.png
3054,saveTime_2510241129__sessionTime_202510240920__participant_DVO8754__trialN_16__trialT_2__fileType_cropped.png,data\00_raw_data\saveTime_2510241129__sessionTime_202510240920__participant_DVO8754__trialN_16__trialT_2__fileType_cropped.png,2510241129,202510240920,202510240920,DVO8754,DVO8754,DVO8754,202510240920,16,2,cropped,png,False,False,True,True,saveTime_2510241129__sessionTime_202510240920__participant_DVO8754__trialN_16__trialT_2__fileType_cropped.png,data/05_cleaned_data/saveTime_2510241129__sessionTime_202510240920__participant_DVO8754__trialN_16__trialT_2__fileType_cropped.png
3055,saveTime_2510241129__sessionTime_202510240920__participant_DVO8754__trialN_16__trialT_2__fileType_json.json,data\00_raw_data\saveTime_2510241129__sessionTime_202510240920__participant_DVO8754__trialN_16__trialT_2__fileType_json.json,2510241129,202510240920,202510240920,DVO8754,DVO8754,DVO8754,202510240920,16,2,json,json,False,False,True,True,saveTime_2510241129__sessionTime_202510240920__participant_DVO8754__trialN_16__trialT_2__fileType_json.json,data/05_cleaned_data/saveTime_2510241129__sessionTime_202510240920__participant_DVO8754__trialN_16__trialT_2__fileType_json.json
3056,saveTime_2510241129__sessionTime_202510240920__participant_DVO8754__trialN_16__trialT_2__fileType_svg.svg,data\00_raw_data\saveTime_2510241129__sessionTime_202510240920__participant_DVO8754__trialN_16__trialT_2__fileType_svg.svg,2510241129,202510240920,202510240920,DVO8754,DVO8754,DVO8754,202510240920,16,2,svg,svg,False,False,True,True,saveTime_2510241129__sessionTime_202510240920__participant_DVO8754__trialN_16__trialT_2__fileType_svg.svg,data/05_cleaned_data/saveTime_2510241129__sessionTime_202510240920__participant_DVO8754__trialN_16__trialT_2__fileType_svg.svg
3057,saveTime_2510241129__sessionTime_202510240920__participant_DVO8754__trialN_16__trialT_2__fileType_uncropped.png,data\00_raw_data\saveTime_2510241129__sessionTime_202510240920__participant_DVO8754__trialN_16__trialT_2__fileType_uncropped.png,2510241129,202510240920,202510240920,DVO8754,DVO8754,DVO8754,202510240920,16,2,uncropped,png,False,False,True,True,saveTime_2510241129__sessionTime_202510240920__participant_DVO8754__trialN_16__trialT_2__fileType_uncropped.png,data/05_cleaned_data/saveTime_2510241129__sessionTime_202510240920__participant_DVO8754__trialN_16__trialT_2__fileType_uncropped.png
3058,saveTime_2510241129__sessionTime_202510240920__participant_HBM5702__trialN_16__trialT_2__fileType_cropped.png,data\00_raw_data\saveTime_2510241129__sessionTime_202510240920__participant_HBM5702__trialN_16__trialT_2__fileType_cropped.png,2510241129,202510240920,202510240920,HBM5702,HBM5702,HBM5702,202510240920,16,2,cropped,png,False,False,True,True,saveTime_2510241129__sessionTime_202510240920__participant_HBM5702__trialN_16__trialT_2__fileType_cropped.png,data/05_cleaned_data/saveTime_2510241129__sessionTime_202510240920__participant_HBM5702__trialN_16__trialT_2__fileType_cropped.png
3059,saveTime_2510241129__sessionTime_202510240920__participant_HBM5702__trialN_16__trialT_2__fileType_json.json,data\00_raw_data\saveTime_2510241129__sessionTime_202510240920__participant_HBM5702__trialN_16__trialT_2__fileType_json.json,2510241129,202510240920,202510240920,HBM5702,HBM5702,HBM5702,202510240920,16,2,json,json,False,False,True,True,saveTime_2510241129__sessionTime_202510240920__participant_HBM5702__trialN_16__trialT_2__fileType_json.json,data/05_cleaned_data/saveTime_2510241129__sessionTime_202510240920__participant_HBM5702__trialN_16__trialT_2__fileType_json.json
3060,saveTime_2510241129__sessionTime_202510240920__participant_HBM5702__trialN_16__trialT_2__fileType_svg.svg,data\00_raw_data\saveTime_2510241129__sessionTime_202510240920__participant_HBM5702__trialN_16__trialT_2__fileType_svg.svg,2510241129,202510240920,202510240920,HBM5702,HBM5702,HBM5702,202510240920,16,2,svg,svg,False,False,True,True,saveTime_2510241129__sessionTime_202510240920__participant_HBM5702__trialN_16__trialT_2__fileType_svg.svg,data/05_cleaned_data/saveTime_2510241129__sessionTime_202510240920__participant_HBM5702__trialN_16__trialT_2__fileType_svg.svg
